Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Symbols,FSLY,IMMR,MTTR,FB,RBLX,META,U,FSLY,IMMR,MTTR,FB,RBLX,META,U,FSLY,IMMR,MTTR,FB,RBLX,META,U,FSLY,IMMR,MTTR,FB,RBLX,META,U,FSLY,IMMR,MTTR,FB,RBLX,META,U,FSLY,IMMR,MTTR,FB,RBLX,META,U
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,22.43000030517578,7.409999847412109,,204.19000244140625,,,,22.43000030517578,7.409999847412109,,204.19000244140625,,,,23.1200008392334,7.460000038146973,,205.13999938964844,,,,22.29800033569336,7.289999961853027,,202.5,,,,22.59000015258789,7.320000171661377,,203.44000244140625,,,,1376200.0,131000.0,,15495600.0,,,
2020-02-04,22.75,7.380000114440918,,209.8300018310547,,,,22.75,7.380000114440918,,209.8300018310547,,,,22.780000686645508,7.579999923706055,,210.60000610351562,,,,22.100000381469727,7.360000133514404,,205.1999969482422,,,,22.600000381469727,7.510000228881836,,206.6199951171875,,,,1398200.0,111200.0,,19628900.0,,,
2020-02-05,21.06999969482422,7.480000019073486,,210.11000061035156,,,,21.06999969482422,7.480000019073486,,210.11000061035156,,,,23.059999465942383,7.5,,212.72999572753906,,,,20.520000457763672,7.349999904632568,,208.7100067138672,,,,22.809999465942383,7.440000057220459,,212.50999450683594,,,,3259100.0,168800.0,,12538200.0,,,
2020-02-06,21.709999084472656,7.489999771118164,,210.85000610351562,,,,21.709999084472656,7.489999771118164,,210.85000610351562,,,,22.030000686645508,7.599999904632568,,211.19000244140625,,,,21.100000381469727,7.409999847412109,,209.33999633789062,,,,21.239999771118164,7.519999980926514,,210.47000122070312,,,,1071000.0,149300.0,,10567500.0,,,
2020-02-07,21.610000610351562,7.5,,212.3300018310547,,,,21.610000610351562,7.5,,212.3300018310547,,,,22.190000534057617,7.659999847412109,,212.82000732421875,,,,21.459999084472656,7.409999847412109,,209.92999267578125,,,,21.75,7.449999809265137,,210.3000030517578,,,,1259900.0,358400.0,,12242500.0,,,
2020-02-10,21.81999969482422,7.539999961853027,,213.05999755859375,,,,21.81999969482422,7.539999961853027,,213.05999755859375,,,,22.040000915527344,7.570000171661377,,213.8000030517578,,,,21.600000381469727,7.369999885559082,,210.66000366210938,,,,21.690000534057617,7.5,,211.52000427246094,,,,876700.0,123700.0,,11856400.0,,,
2020-02-11,21.8700008392334,7.690000057220459,,207.19000244140625,,,,21.8700008392334,7.690000057220459,,207.19000244140625,,,,22.350000381469727,7.809999942779541,,210.86000061035156,,,,21.3799991607666,7.510000228881836,,206.50999450683594,,,,21.799999237060547,7.570000171661377,,210.19000244140625,,,,1071800.0,222500.0,,25030800.0,,,
2020-02-12,22.299999237060547,7.78000020980835,,210.75999450683594,,,,22.299999237060547,7.78000020980835,,210.75999450683594,,,,22.530000686645508,7.940000057220459,,211.22000122070312,,,,21.5,7.650000095367432,,207.39999389648438,,,,22.030000686645508,7.739999771118164,,207.85000610351562,,,,1556300.0,254300.0,,13813700.0,,,
2020-02-13,22.459999084472656,7.860000133514404,,213.13999938964844,,,,22.459999084472656,7.860000133514404,,213.13999938964844,,,,22.75,8.229999542236328,,214.3300018310547,,,,22.010000228881836,7.710000038146973,,209.17999267578125,,,,22.43000030517578,7.75,,209.52000427246094,,,,1500100.0,323000.0,,15396600.0,,,
2020-02-14,22.959999084472656,8.010000228881836,,214.17999267578125,,,,22.959999084472656,8.010000228881836,,214.17999267578125,,,,22.959999084472656,8.039999961853027,,214.92999267578125,,,,22.399999618530273,7.78000020980835,,212.64999389648438,,,,22.639999389648438,7.829999923706055,,214.0,,,,1452300.0,159400.0,,10741700.0,,,
2020-02-18,22.799999237060547,7.849999904632568,,217.8000030517578,,,,22.799999237060547,7.849999904632568,,217.8000030517578,,,,23.34000015258789,7.96999979019165,,217.97999572753906,,,,22.360000610351562,7.78000020980835,,213.39999389648438,,,,23.040000915527344,7.96999979019165,,213.5500030517578,,,,1583000.0,217400.0,,15609200.0,,,
2020-02-19,24.200000762939453,7.940000057220459,,217.49000549316406,,,,24.200000762939453,7.940000057220459,,217.49000549316406,,,,24.68000030517578,8.0,,218.32000732421875,,,,22.920000076293945,7.71999979019165,,216.11000061035156,,,,22.989999771118164,7.889999866485596,,217.99000549316406,,,,2279500.0,249100.0,,12135100.0,,,
2020-02-20,24.59000015258789,8.109999656677246,,214.5800018310547,,,,24.59000015258789,8.109999656677246,,214.5800018310547,,,,24.979999542236328,8.140000343322754,,218.77000427246094,,,,23.260000228881836,7.920000076293945,,212.9499969482422,,,,24.020000457763672,7.960000038146973,,216.52000427246094,,,,3562500.0,189700.0,,13109200.0,,,
2020-02-21,23.110000610351562,7.989999771118164,,210.17999267578125,,,,23.110000610351562,7.989999771118164,,210.17999267578125,,,,23.850000381469727,8.109999656677246,,214.24000549316406,,,,21.719999313354492,7.949999809265137,,208.8300018310547,,,,22.579999923706055,8.109999656677246,,213.47999572753906,,,,5899100.0,94400.0,,14092300.0,,,
2020-02-24,20.649999618530273,7.75,,200.72000122070312,,,,20.649999618530273,7.75,,200.72000122070312,,,,22.110000610351562,7.840000152587891,,203.64999389648438,,,,20.209999084472656,7.630000114440918,,198.1699981689453,,,,21.59000015258789,7.710000038146973,,201.8000030517578,,,,3245100.0,174400.0,,23080100.0,,,
2020-02-25,20.510000228881836,7.659999847412109,,196.77000427246094,,,,20.510000228881836,7.659999847412109,,196.77000427246094,,,,20.920000076293945,7.789999961853027,,203.5,,,,19.31999969482422,7.550000190734863,,195.9499969482422,,,,20.75,7.789999961853027,,202.25,,,,3572700.0,150700.0,,21433500.0,,,
2020-02-26,20.690000534057617,7.489999771118164,,197.1999969482422,,,,20.690000534057617,7.489999771118164,,197.1999969482422,,,,20.989999771118164,7.789999961853027,,201.2100067138672,,,,19.65999984741211,7.460000038146973,,195.49000549316406,,,,20.440000534057617,7.670000076293945,,197.19000244140625,,,,3034100.0,221800.0,,16524500.0,,,
2020-02-27,19.610000610351562,7.28000020980835,,189.75,,,,19.610000610351562,7.28000020980835,,189.75,,,,19.8700008392334,7.5,,195.8800048828125,,,,18.5,7.139999866485596,,189.5,,,,19.8700008392334,7.239999771118164,,191.82000732421875,,,,4101300.0,284800.0,,21682600.0,,,
2020-02-28,19.799999237060547,6.989999771118164,,192.47000122070312,,,,19.799999237060547,6.989999771118164,,192.47000122070312,,,,19.809999465942383,7.239999771118164,,192.74000549316406,,,,18.5,6.829999923706055,,181.82000732421875,,,,18.780000686645508,7.050000190734863,,182.6999969482422,,,,3246700.0,282100.0,,32568900.0,,,
2020-03-02,20.489999771118164,7.260000228881836,,196.44000244140625,,,,20.489999771118164,7.260000228881836,,196.44000244140625,,,,20.59000015258789,7.28000020980835,,196.57000732421875,,,,19.610000610351562,6.929999828338623,,188.85000610351562,,,,20.040000915527344,6.949999809265137,,194.02999877929688,,,,2292400.0,300700.0,,24949000.0,,,
2020-03-03,20.25,7.300000190734863,,185.88999938964844,,,,20.25,7.300000190734863,,185.88999938964844,,,,21.770000457763672,7.389999866485596,,197.24000549316406,,,,20.049999237060547,7.139999866485596,,183.97000122070312,,,,21.100000381469727,7.260000228881836,,196.22000122070312,,,,3453000.0,194500.0,,27984100.0,,,
2020-03-04,21.450000762939453,7.550000190734863,,191.75999450683594,,,,21.450000762939453,7.550000190734863,,191.75999450683594,,,,21.635000228881836,7.579999923706055,,191.8300018310547,,,,20.6200008392334,7.28000020980835,,186.38999938964844,,,,21.43000030517578,7.409999847412109,,189.1699981689453,,,,2072000.0,170800.0,,23062500.0,,,
2020-03-05,22.09000015258789,7.190000057220459,,185.1699981689453,,,,22.09000015258789,7.190000057220459,,185.1699981689453,,,,22.389999389648438,7.579999923706055,,188.99000549316406,,,,20.75,7.119999885559082,,183.88999938964844,,,,20.81999969482422,7.380000114440918,,186.77999877929688,,,,4538000.0,217900.0,,19333400.0,,,
2020-03-06,18.989999771118164,6.079999923706055,,181.08999633789062,,,,18.989999771118164,6.079999923706055,,181.08999633789062,,,,21.389999389648438,6.889999866485596,,183.77999877929688,,,,18.940000534057617,5.940000057220459,,176.25999450683594,,,,21.260000228881836,6.78000020980835,,178.3300018310547,,,,3130100.0,958700.0,,24559600.0,,,
2020-03-09,17.1299991607666,5.429999828338623,,169.5,,,,17.1299991607666,5.429999828338623,,169.5,,,,18.1200008392334,6.019999980926514,,175.0,,,,16.0,5.349999904632568,,165.19000244140625,,,,17.31999969482422,5.5,,169.60000610351562,,,,2261500.0,536300.0,,29949000.0,,,
2020-03-10,17.290000915527344,5.559999942779541,,178.19000244140625,,,,17.290000915527344,5.559999942779541,,178.19000244140625,,,,18.152999877929688,5.860000133514404,,178.2899932861328,,,,16.43000030517578,5.349999904632568,,169.5,,,,18.040000915527344,5.760000228881836,,174.6699981689453,,,,2742700.0,418500.0,,24517800.0,,,
2020-03-11,15.270000457763672,5.150000095367432,,170.24000549316406,,,,15.270000457763672,5.150000095367432,,170.24000549316406,,,,17.100000381469727,5.53000020980835,,175.8800048828125,,,,15.0,5.090000152587891,,167.66000366210938,,,,16.549999237060547,5.53000020980835,,174.00999450683594,,,,2507700.0,459500.0,,20373900.0,,,
2020-03-12,13.140000343322754,4.429999828338623,,154.47000122070312,,,,13.140000343322754,4.429999828338623,,154.47000122070312,,,,15.140000343322754,5.019999980926514,,166.60000610351562,,,,12.40999984741211,4.420000076293945,,154.33999633789062,,,,13.170000076293945,4.949999809265137,,159.5399932861328,,,,3078600.0,557000.0,,43266300.0,,,
2020-03-13,14.0,4.900000095367432,,170.27999877929688,,,,14.0,4.900000095367432,,170.27999877929688,,,,15.489999771118164,4.900000095367432,,170.7899932861328,,,,13.520000457763672,4.440000057220459,,157.60000610351562,,,,14.949999809265137,4.739999771118164,,163.52999877929688,,,,2712200.0,838100.0,,35028600.0,,,
2020-03-16,11.130000114440918,4.840000152587891,,146.00999450683594,,,,11.130000114440918,4.840000152587891,,146.00999450683594,,,,13.140000343322754,5.090000152587891,,159.1300048828125,,,,10.630000114440918,4.230000019073486,,143.10000610351562,,,,12.520000457763672,4.489999771118164,,152.32000732421875,,,,2497400.0,373600.0,,39120400.0,,,
2020-03-17,13.640000343322754,5.099999904632568,,149.4199981689453,,,,13.640000343322754,5.099999904632568,,149.4199981689453,,,,14.229999542236328,5.119999885559082,,153.94000244140625,,,,10.654999732971191,4.760000228881836,,140.0,,,,11.520000457763672,4.920000076293945,,150.74000549316406,,,,3159300.0,404600.0,,34255600.0,,,
2020-03-18,14.380000114440918,4.900000095367432,,146.9600067138672,,,,14.380000114440918,4.900000095367432,,146.9600067138672,,,,15.819999694824219,5.059999942779541,,148.17999267578125,,,,12.59000015258789,4.809999942779541,,137.10000610351562,,,,12.640000343322754,4.920000076293945,,139.75,,,,2102000.0,369500.0,,37553100.0,,,
2020-03-19,17.0,5.090000152587891,,153.1300048828125,,,,17.0,5.090000152587891,,153.1300048828125,,,,17.5,5.300000190734863,,159.92999267578125,,,,13.800000190734863,4.809999942779541,,144.8000030517578,,,,14.460000038146973,4.900000095367432,,146.6199951171875,,,,2349600.0,409100.0,,39862300.0,,,
2020-03-20,17.709999084472656,4.789999961853027,,149.72999572753906,,,,17.709999084472656,4.789999961853027,,149.72999572753906,,,,19.290000915527344,5.239999771118164,,159.27000427246094,,,,17.260000228881836,4.71999979019165,,148.0,,,,18.31999969482422,5.119999885559082,,156.02000427246094,,,,2627200.0,408500.0,,32568400.0,,,
2020-03-23,17.979999542236328,4.929999828338623,,148.10000610351562,,,,17.979999542236328,4.929999828338623,,148.10000610351562,,,,18.959999084472656,5.059999942779541,,152.30999755859375,,,,17.510000228881836,4.670000076293945,,142.25,,,,18.0,4.670000076293945,,149.66000366210938,,,,1912500.0,308800.0,,29830800.0,,,
2020-03-24,18.68000030517578,5.21999979019165,,160.97999572753906,,,,18.68000030517578,5.21999979019165,,160.97999572753906,,,,19.780000686645508,5.380000114440918,,161.30999755859375,,,,18.030000686645508,4.900000095367432,,152.57000732421875,,,,19.780000686645508,5.170000076293945,,155.2100067138672,,,,2383500.0,342600.0,,30440400.0,,,
2020-03-25,17.950000762939453,5.239999771118164,,156.2100067138672,,,,17.950000762939453,5.239999771118164,,156.2100067138672,,,,19.399999618530273,5.46999979019165,,162.99000549316406,,,,17.0,5.179999828338623,,153.05999755859375,,,,18.75,5.190000057220459,,158.9199981689453,,,,2103600.0,294100.0,,35184300.0,,,
2020-03-26,18.059999465942383,5.440000057220459,,163.33999633789062,,,,18.059999465942383,5.440000057220459,,163.33999633789062,,,,18.989999771118164,5.71999979019165,,164.0,,,,17.549999237060547,5.239999771118164,,157.02000427246094,,,,18.200000762939453,5.239999771118164,,158.25,,,,1095000.0,339700.0,,26556800.0,,,
2020-03-27,18.209999084472656,5.179999828338623,,156.7899932861328,,,,18.209999084472656,5.179999828338623,,156.7899932861328,,,,18.479999542236328,5.409999847412109,,160.08999633789062,,,,17.1200008392334,5.159999847412109,,154.75,,,,17.579999923706055,5.210000038146973,,158.1999969482422,,,,1180800.0,261400.0,,24879900.0,,,
2020-03-30,18.8700008392334,5.400000095367432,,165.9499969482422,,,,18.8700008392334,5.400000095367432,,165.9499969482422,,,,19.040000915527344,5.570000171661377,,166.75,,,,18.270999908447266,5.050000190734863,,158.05999755859375,,,,18.399999618530273,5.150000095367432,,159.17999267578125,,,,1052600.0,303400.0,,22515200.0,,,
2020-03-31,18.979999542236328,5.360000133514404,,166.8000030517578,,,,18.979999542236328,5.360000133514404,,166.8000030517578,,,,19.479999542236328,5.550000190734863,,170.92999267578125,,,,18.770000457763672,5.289999961853027,,164.1999969482422,,,,19.059999465942383,5.380000114440918,,165.47999572753906,,,,1838900.0,308700.0,,23676300.0,,,
2020-04-01,17.610000610351562,5.309999942779541,,159.60000610351562,,,,17.610000610351562,5.309999942779541,,159.60000610351562,,,,18.860000610351562,5.409999847412109,,164.14999389648438,,,,17.3799991607666,5.090000152587891,,158.0399932861328,,,,18.200000762939453,5.190000057220459,,161.6199951171875,,,,1588600.0,384200.0,,19507600.0,,,
2020-04-02,18.049999237060547,5.400000095367432,,158.19000244140625,,,,18.049999237060547,5.400000095367432,,158.19000244140625,,,,18.709999084472656,5.5,,161.35000610351562,,,,17.18000030517578,5.260000228881836,,155.9199981689453,,,,17.440000534057617,5.329999923706055,,159.10000610351562,,,,976400.0,250700.0,,20886300.0,,,
2020-04-03,19.450000762939453,5.449999809265137,,154.17999267578125,,,,19.450000762939453,5.449999809265137,,154.17999267578125,,,,19.450000762939453,5.53000020980835,,157.91000366210938,,,,18.010000228881836,5.289999961853027,,150.8300018310547,,,,18.110000610351562,5.420000076293945,,157.14999389648438,,,,1258600.0,220300.0,,25983300.0,,,
2020-04-06,20.579999923706055,5.900000095367432,,165.5500030517578,,,,20.579999923706055,5.900000095367432,,165.5500030517578,,,,20.75,5.929999828338623,,166.1999969482422,,,,19.551000595092773,5.550000190734863,,158.50999450683594,,,,20.06999969482422,5.650000095367432,,160.14999389648438,,,,1498500.0,322400.0,,28453600.0,,,
2020-04-07,19.84000015258789,5.889999866485596,,168.8300018310547,,,,19.84000015258789,5.889999866485596,,168.8300018310547,,,,21.290000915527344,6.099999904632568,,173.38999938964844,,,,19.450000762939453,5.849999904632568,,166.00999450683594,,,,21.0,6.039999961853027,,171.7899932861328,,,,1407400.0,341200.0,,31411900.0,,,
2020-04-08,20.889999389648438,6.03000020980835,,174.27999877929688,,,,20.889999389648438,6.03000020980835,,174.27999877929688,,,,21.100000381469727,6.389999866485596,,175.0,,,,20.0,5.949999809265137,,167.74000549316406,,,,20.0,5.960000038146973,,171.25,,,,1220700.0,325000.0,,21664200.0,,,
2020-04-09,20.75,6.119999885559082,,175.19000244140625,,,,20.75,6.119999885559082,,175.19000244140625,,,,21.700000762939453,6.340000152587891,,177.0800018310547,,,,20.461000442504883,5.980000019073486,,171.57000732421875,,,,21.209999084472656,6.139999866485596,,175.89999389648438,,,,1039700.0,317700.0,,23534300.0,,,
2020-04-13,22.09000015258789,5.900000095367432,,174.7899932861328,,,,22.09000015258789,5.900000095367432,,174.7899932861328,,,,22.549999237060547,6.150000095367432,,175.0,,,,20.520000457763672,5.860000133514404,,169.4499969482422,,,,20.649999618530273,6.099999904632568,,173.6699981689453,,,,2594600.0,257800.0,,19355400.0,,,
2020-04-14,22.110000610351562,5.900000095367432,,178.1699981689453,,,,22.110000610351562,5.900000095367432,,178.1699981689453,,,,22.799999237060547,6.059999942779541,,181.22999572753906,,,,21.549999237060547,5.869999885559082,,176.6199951171875,,,,22.799999237060547,5.989999771118164,,178.97999572753906,,,,2043300.0,392900.0,,21011800.0,,,
2020-04-15,21.940000534057617,6.139999866485596,,176.97000122070312,,,,21.940000534057617,6.139999866485596,,176.97000122070312,,,,22.459999084472656,6.260000228881836,,178.19000244140625,,,,21.209999084472656,5.710000038146973,,172.82000732421875,,,,21.34000015258789,5.710000038146973,,175.19000244140625,,,,2253900.0,217000.0,,17423000.0,,,
2020-04-16,22.969999313354492,6.559999942779541,,176.25,,,,22.969999313354492,6.559999942779541,,176.25,,,,23.09000015258789,6.579999923706055,,178.0500030517578,,,,21.90999984741211,6.070000171661377,,172.50999450683594,,,,22.010000228881836,6.130000114440918,,177.9499969482422,,,,2721200.0,305800.0,,23593200.0,,,
2020-04-17,23.190000534057617,6.349999904632568,,179.24000549316406,,,,23.190000534057617,6.349999904632568,,179.24000549316406,,,,24.209999084472656,6.769999980926514,,180.27999877929688,,,,22.40999984741211,6.260000228881836,,176.66000366210938,,,,23.639999389648438,6.650000095367432,,179.1999969482422,,,,3825100.0,299100.0,,20974800.0,,,
2020-04-20,23.979999542236328,6.050000190734863,,178.24000549316406,,,,23.979999542236328,6.050000190734863,,178.24000549316406,,,,25.229999542236328,6.369999885559082,,180.5,,,,23.18000030517578,6.019999980926514,,176.77000427246094,,,,23.190000534057617,6.300000190734863,,177.41000366210938,,,,3765100.0,232500.0,,16110700.0,,,
2020-04-21,22.149999618530273,5.989999771118164,,170.8000030517578,,,,22.149999618530273,5.989999771118164,,170.8000030517578,,,,23.989999771118164,6.150000095367432,,175.3800048828125,,,,21.600000381469727,5.900000095367432,,168.33999633789062,,,,23.0,5.96999979019165,,175.25,,,,3201400.0,313300.0,,24850500.0,,,
2020-04-22,23.579999923706055,6.25,,182.27999877929688,,,,23.579999923706055,6.25,,182.27999877929688,,,,24.1299991607666,6.340000152587891,,184.77999877929688,,,,22.530000686645508,6.03000020980835,,178.13999938964844,,,,23.059999465942383,6.03000020980835,,178.4499969482422,,,,2160400.0,226800.0,,33242000.0,,,
2020-04-23,22.510000228881836,6.230000019073486,,185.1300048828125,,,,22.510000228881836,6.230000019073486,,185.1300048828125,,,,23.81999969482422,6.489999771118164,,187.0500030517578,,,,22.510000228881836,6.21999979019165,,183.14999389648438,,,,23.3700008392334,6.239999771118164,,184.0800018310547,,,,1321100.0,260400.0,,21426600.0,,,
2020-04-24,22.950000762939453,6.510000228881836,,190.07000732421875,,,,22.950000762939453,6.510000228881836,,190.07000732421875,,,,23.479999542236328,6.579999923706055,,190.41000366210938,,,,22.079999923706055,6.210000038146973,,180.8300018310547,,,,22.489999771118164,6.210000038146973,,183.22999572753906,,,,1335600.0,187700.0,,28792000.0,,,
2020-04-27,23.700000762939453,6.690000057220459,,187.5,,,,23.700000762939453,6.690000057220459,,187.5,,,,23.959999084472656,6.78000020980835,,193.75,,,,23.209999084472656,6.519999980926514,,187.41000366210938,,,,23.75,6.550000190734863,,192.66000366210938,,,,1330600.0,202300.0,,29197800.0,,,
2020-04-28,22.610000610351562,6.880000114440918,,182.91000366210938,,,,22.610000610351562,6.880000114440918,,182.91000366210938,,,,24.040000915527344,6.940000057220459,,189.1999969482422,,,,22.360000610351562,6.75,,182.55999755859375,,,,23.84000015258789,6.78000020980835,,188.66000366210938,,,,1439100.0,203100.0,,21731000.0,,,
